"","cellcount","AreaMmsq","celltype","Layers","Brainno","imagename","Genotype","Age"
"1702",19,0.41277,"RCE_CR","L23","270416-M91-R3","270416-M91-R3-WT_006","Mafb+/+","P21"
"1703",2,0.20241,"RCE_CR","L4","270416-M91-R3","270416-M91-R3-WT_006","Mafb+/+","P21"
"1704",6,0.46238,"RCE_CR","L5","270416-M91-R3","270416-M91-R3-WT_006","Mafb+/+","P21"
"1705",7,0.54771,"RCE_CR","L6","270416-M91-R3","270416-M91-R3-WT_006","Mafb+/+","P21"
"1706",1,0.13693,"CRnegRCE","L1","270416-M91-R3","270416-M91-R3-WT_006","Mafb+/+","P21"
"1707",26,0.41277,"CRnegRCE","L23","270416-M91-R3","270416-M91-R3-WT_006","Mafb+/+","P21"
"1708",11,0.20241,"CRnegRCE","L4","270416-M91-R3","270416-M91-R3-WT_006","Mafb+/+","P21"
"1709",24,0.46238,"CRnegRCE","L5","270416-M91-R3","270416-M91-R3-WT_006","Mafb+/+","P21"
"1710",26,0.54771,"CRnegRCE","L6","270416-M91-R3","270416-M91-R3-WT_006","Mafb+/+","P21"
"1711",0,0.12586,"RCE","L1","270416-M91-R3","270416-M91-R3-WT_007","Mafb+/+","P21"
"1712",13,0.35934,"RCE","L23","270416-M91-R3","270416-M91-R3-WT_007","Mafb+/+","P21"
"1713",17,0.25172,"RCE","L4","270416-M91-R3","270416-M91-R3-WT_007","Mafb+/+","P21"
"1714",91,0.3867,"RCE","L5","270416-M91-R3","270416-M91-R3-WT_007","Mafb+/+","P21"
"1715",61,0.50708,"RCE","L6","270416-M91-R3","270416-M91-R3-WT_007","Mafb+/+","P21"
"1716",0,0.12586,"RCE_CR","L1","270416-M91-R3","270416-M91-R3-WT_007","Mafb+/+","P21"
"1717",3,0.35934,"RCE_CR","L23","270416-M91-R3","270416-M91-R3-WT_007","Mafb+/+","P21"
"1718",1,0.25172,"RCE_CR","L4","270416-M91-R3","270416-M91-R3-WT_007","Mafb+/+","P21"
"1719",3,0.3867,"RCE_CR","L5","270416-M91-R3","270416-M91-R3-WT_007","Mafb+/+","P21"
"1720",4,0.50708,"RCE_CR","L6","270416-M91-R3","270416-M91-R3-WT_007","Mafb+/+","P21"
"1721",2,0.12586,"CRnegRCE","L1","270416-M91-R3","270416-M91-R3-WT_007","Mafb+/+","P21"
"1722",11,0.35934,"CRnegRCE","L23","270416-M91-R3","270416-M91-R3-WT_007","Mafb+/+","P21"
"1723",7,0.25172,"CRnegRCE","L4","270416-M91-R3","270416-M91-R3-WT_007","Mafb+/+","P21"
"1724",10,0.3867,"CRnegRCE","L5","270416-M91-R3","270416-M91-R3-WT_007","Mafb+/+","P21"
"1725",13,0.50708,"CRnegRCE","L6","270416-M91-R3","270416-M91-R3-WT_007","Mafb+/+","P21"
"1726",1,0.13227,"RCE","L1","270416-M91-R3","270416-M91-R3-WT_008","Mafb+/+","P21"
"1727",23,0.43521,"RCE","L23","270416-M91-R3","270416-M91-R3-WT_008","Mafb+/+","P21"
"1728",20,0.24747,"RCE","L4","270416-M91-R3","270416-M91-R3-WT_008","Mafb+/+","P21"
"1729",94,0.41601,"RCE","L5","270416-M91-R3","270416-M91-R3-WT_008","Mafb+/+","P21"
"1730",72,0.53975,"RCE","L6","270416-M91-R3","270416-M91-R3-WT_008","Mafb+/+","P21"
"1731",0,0.13227,"RCE_CR","L1","270416-M91-R3","270416-M91-R3-WT_008","Mafb+/+","P21"
"1732",8,0.43521,"RCE_CR","L23","270416-M91-R3","270416-M91-R3-WT_008","Mafb+/+","P21"
"1733",1,0.24747,"RCE_CR","L4","270416-M91-R3","270416-M91-R3-WT_008","Mafb+/+","P21"
"1734",6,0.41601,"RCE_CR","L5","270416-M91-R3","270416-M91-R3-WT_008","Mafb+/+","P21"
"1735",2,0.53975,"RCE_CR","L6","270416-M91-R3","270416-M91-R3-WT_008","Mafb+/+","P21"
"1736",3,0.13227,"CRnegRCE","L1","270416-M91-R3","270416-M91-R3-WT_008","Mafb+/+","P21"
"1737",11,0.43521,"CRnegRCE","L23","270416-M91-R3","270416-M91-R3-WT_008","Mafb+/+","P21"
"1738",12,0.24747,"CRnegRCE","L4","270416-M91-R3","270416-M91-R3-WT_008","Mafb+/+","P21"
"1739",13,0.41601,"CRnegRCE","L5","270416-M91-R3","270416-M91-R3-WT_008","Mafb+/+","P21"
"1740",12,0.53975,"CRnegRCE","L6","270416-M91-R3","270416-M91-R3-WT_008","Mafb+/+","P21"
"1741",1,0.13744,"RCE","L1","270416-M91-R3","270416-M91-R3-WT_009","Mafb+/+","P21"
"1742",25,0.42039,"RCE","L23","270416-M91-R3","270416-M91-R3-WT_009","Mafb+/+","P21"
"1743",22,0.27083,"RCE","L4","270416-M91-R3","270416-M91-R3-WT_009","Mafb+/+","P21"
"1744",68,0.37391,"RCE","L5","270416-M91-R3","270416-M91-R3-WT_009","Mafb+/+","P21"
"1745",66,0.53155,"RCE","L6","270416-M91-R3","270416-M91-R3-WT_009","Mafb+/+","P21"
"1746",1,0.13744,"RCE_CR","L1","270416-M91-R3","270416-M91-R3-WT_009","Mafb+/+","P21"
"1747",19,0.42039,"RCE_CR","L23","270416-M91-R3","270416-M91-R3-WT_009","Mafb+/+","P21"
"1748",1,0.27083,"RCE_CR","L4","270416-M91-R3","270416-M91-R3-WT_009","Mafb+/+","P21"
"1749",2,0.37391,"RCE_CR","L5","270416-M91-R3","270416-M91-R3-WT_009","Mafb+/+","P21"
"1750",5,0.53155,"RCE_CR","L6","270416-M91-R3","270416-M91-R3-WT_009","Mafb+/+","P21"
"1751",6,0.13744,"CRnegRCE","L1","270416-M91-R3","270416-M91-R3-WT_009","Mafb+/+","P21"
"1752",24,0.42039,"CRnegRCE","L23","270416-M91-R3","270416-M91-R3-WT_009","Mafb+/+","P21"
"1753",20,0.27083,"CRnegRCE","L4","270416-M91-R3","270416-M91-R3-WT_009","Mafb+/+","P21"
"1754",15,0.37391,"CRnegRCE","L5","270416-M91-R3","270416-M91-R3-WT_009","Mafb+/+","P21"
"1755",25,0.53155,"CRnegRCE","L6","270416-M91-R3","270416-M91-R3-WT_009","Mafb+/+","P21"
"1756",0,0.10943,"RCE","L1","270416-M91-R3","270416-M91-R3-WT_010","Mafb+/+","P21"
"1757",27,0.43564,"RCE","L23","270416-M91-R3","270416-M91-R3-WT_010","Mafb+/+","P21"
"1758",26,0.23331,"RCE","L4","270416-M91-R3","270416-M91-R3-WT_010","Mafb+/+","P21"
"1759",106,0.50997,"RCE","L5","270416-M91-R3","270416-M91-R3-WT_010","Mafb+/+","P21"
"1760",72,0.49552,"RCE","L6","270416-M91-R3","270416-M91-R3-WT_010","Mafb+/+","P21"
"1761",0,0.10943,"RCE_CR","L1","270416-M91-R3","270416-M91-R3-WT_010","Mafb+/+","P21"
"1762",17,0.43564,"RCE_CR","L23","270416-M91-R3","270416-M91-R3-WT_010","Mafb+/+","P21"
"1763",3,0.23331,"RCE_CR","L4","270416-M91-R3","270416-M91-R3-WT_010","Mafb+/+","P21"
"1764",4,0.50997,"RCE_CR","L5","270416-M91-R3","270416-M91-R3-WT_010","Mafb+/+","P21"
"1765",10,0.49552,"RCE_CR","L6","270416-M91-R3","270416-M91-R3-WT_010","Mafb+/+","P21"
"1766",2,0.10943,"CRnegRCE","L1","270416-M91-R3","270416-M91-R3-WT_010","Mafb+/+","P21"
"1767",14,0.43564,"CRnegRCE","L23","270416-M91-R3","270416-M91-R3-WT_010","Mafb+/+","P21"
"1768",13,0.23331,"CRnegRCE","L4","270416-M91-R3","270416-M91-R3-WT_010","Mafb+/+","P21"
"1769",28,0.50997,"CRnegRCE","L5","270416-M91-R3","270416-M91-R3-WT_010","Mafb+/+","P21"
"1770",31,0.49552,"CRnegRCE","L6","270416-M91-R3","270416-M91-R3-WT_010","Mafb+/+","P21"
"1771",0,0.14694,"RCE","L1","270416-M91-R3","270416-M91-R3-WT_011","Mafb+/+","P21"
"1772",34,0.52078,"RCE","L23","270416-M91-R3","270416-M91-R3-WT_011","Mafb+/+","P21"
"1773",18,0.22041,"RCE","L4","270416-M91-R3","270416-M91-R3-WT_011","Mafb+/+","P21"
"1774",105,0.4862,"RCE","L5","270416-M91-R3","270416-M91-R3-WT_011","Mafb+/+","P21"
"1775",59,0.54887,"RCE","L6","270416-M91-R3","270416-M91-R3-WT_011","Mafb+/+","P21"
"1776",0,0.14694,"RCE_CR","L1","270416-M91-R3","270416-M91-R3-WT_011","Mafb+/+","P21"
"1777",17,0.52078,"RCE_CR","L23","270416-M91-R3","270416-M91-R3-WT_011","Mafb+/+","P21"
"1778",5,0.22041,"RCE_CR","L4","270416-M91-R3","270416-M91-R3-WT_011","Mafb+/+","P21"
"1779",5,0.4862,"RCE_CR","L5","270416-M91-R3","270416-M91-R3-WT_011","Mafb+/+","P21"
"1780",4,0.54887,"RCE_CR","L6","270416-M91-R3","270416-M91-R3-WT_011","Mafb+/+","P21"
"1781",2,0.14694,"CRnegRCE","L1","270416-M91-R3","270416-M91-R3-WT_011","Mafb+/+","P21"
"1782",36,0.52078,"CRnegRCE","L23","270416-M91-R3","270416-M91-R3-WT_011","Mafb+/+","P21"
"1783",11,0.22041,"CRnegRCE","L4","270416-M91-R3","270416-M91-R3-WT_011","Mafb+/+","P21"
"1784",20,0.4862,"CRnegRCE","L5","270416-M91-R3","270416-M91-R3-WT_011","Mafb+/+","P21"
"1785",15,0.54887,"CRnegRCE","L6","270416-M91-R3","270416-M91-R3-WT_011","Mafb+/+","P21"
"1786",1,0.18782,"RCE","L1","270416-M91-R3","270416-M91-R3-WT_012","Mafb+/+","P21"
"1787",29,0.3466,"RCE","L23","270416-M91-R3","270416-M91-R3-WT_012","Mafb+/+","P21"
"1788",16,0.21881,"RCE","L4","270416-M91-R3","270416-M91-R3-WT_012","Mafb+/+","P21"
"1789",84,0.36597,"RCE","L5","270416-M91-R3","270416-M91-R3-WT_012","Mafb+/+","P21"
"1790",29,0.34079,"RCE","L6","270416-M91-R3","270416-M91-R3-WT_012","Mafb+/+","P21"
"1791",1,0.18782,"RCE_CR","L1","270416-M91-R3","270416-M91-R3-WT_012","Mafb+/+","P21"
"1792",8,0.3466,"RCE_CR","L23","270416-M91-R3","270416-M91-R3-WT_012","Mafb+/+","P21"
"1793",2,0.21881,"RCE_CR","L4","270416-M91-R3","270416-M91-R3-WT_012","Mafb+/+","P21"
"1794",4,0.36597,"RCE_CR","L5","270416-M91-R3","270416-M91-R3-WT_012","Mafb+/+","P21"
"1795",4,0.34079,"RCE_CR","L6","270416-M91-R3","270416-M91-R3-WT_012","Mafb+/+","P21"
"1796",4,0.18782,"CRnegRCE","L1","270416-M91-R3","270416-M91-R3-WT_012","Mafb+/+","P21"
"1797",20,0.3466,"CRnegRCE","L23","270416-M91-R3","270416-M91-R3-WT_012","Mafb+/+","P21"
"1798",11,0.21881,"CRnegRCE","L4","270416-M91-R3","270416-M91-R3-WT_012","Mafb+/+","P21"
"1799",15,0.36597,"CRnegRCE","L5","270416-M91-R3","270416-M91-R3-WT_012","Mafb+/+","P21"
"1800",7,0.34079,"CRnegRCE","L6","270416-M91-R3","270416-M91-R3-WT_012","Mafb+/+","P21"
